"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ighg2b",0.889212289316872,-0.803135944713781,1.6353860687981,-0.49109868307979,0.623356652897177,0.744364766596792
"Mir466i",1.71512884824367,2.32854058807107,0.769326211523941,3.02672722336929,0.00247216938019595,0.00707068902311815
"Serpinb6e",2.44661921731404,-1.56016939687539,1.02237532783376,-1.52602410719469,0.127003860875103,0.224711200911667
"Fam50b",1.9062373174709,0.948869743606399,1.59078472481913,0.596479038805381,0.550855252806932,0.68532531621862
"RP24-536G18.1",2.1490941550321,-2.78232099318462,1.05354687642003,-2.64090858741757,0.00826840253935653,0.0211369176525752
"RP24-121M11.1",1.68749376337759,2.29695862553791,1.00229107293439,2.29170815501045,0.0219224895262192,0.0503304076549636
"RP23-266O23.1",2.22379061272722,-2.70978853426155,1.23136786642911,-2.20063281504962,0.0277620285561705,0.0619043839512091
"Plac9c",1.9514011970665,-1.61225206972583,1.36044736099128,-1.18508963739036,0.235982007813125,0.367498157036136
"RP24-359N3.2",1.85155308399035,-2.24650697203434,0.844308314923027,-2.66076613522294,0.00779630870648851,0.0200451313407563
"RP23-120A4.10",1.52517483999801,-1.55663935931916,1.08787285833172,-1.43090191780895,0.152458327347678,0.260612728128837
"Olfr240-ps1",1.57839427750088,0.323547080919633,1.00779581854282,0.321044277984257,0.748176836483321,0.83888961910712
"RP24-430H1.5",2.03281975834586,-1.66092811524273,1.05449760592061,-1.57508950794884,0.115235785510271,0.207532717044588
"Tmprss15",1.65180268388493,-0.0401980577386491,1.02349276837848,-0.0392753705552163,0.968670842911094,0.981294676855901
"Armc12",1.99914224190282,-0.561886005613564,0.797472634507221,-0.704583431832452,0.481069512149316,0.623235243815236
"RP23-107F15.1",1.77801452947194,-0.928863122095464,0.773744635660869,-1.20047762438069,0.229953897610255,0.360169676915668
"Avpr2",1.93975151893461,1.74382369788948,0.99933612367279,1.74498215023042,0.0809879761023753,0.155534477587588
"Boll",1.62020603704971,0.260715020322875,0.902692911618049,0.288819173128934,0.772719759051538,0.85566369134932
"Alpi",2.07424702160713,-2.08531987805652,1.50540753067115,-1.38521950738936,0.165985357568497,0.278634582871555
"RP24-400M20.3",1.68865576883857,0.234336223569588,0.932798537407384,0.251218472341199,0.801645203560704,0.874968515553109
"RP24-72P6.1",1.67856827582496,5.37899385339014,1.65246862222224,3.25512616763425,0.00113342002061206,0.00346437823048807
"RP23-155G2.1",1.10868981216111,-1.47642822471188,0.721369637441523,-2.04670136928458,0.0406874147380314,0.0862312158276063
"RP23-288J11.2",1.3420747725735,1.82535364055859,1.35707738890426,1.34506230483468,0.178605114992644,0.295380901452284
"RP24-84B18.2",0.834217940396188,1.01402408998146,1.41232201023378,0.717983634492538,0.472767377659522,0.61557065540553
"RP23-52D18.4",1.64410594003938,-0.796707334439157,1.20113547956757,-0.66329514696043,0.507141544120187,0.646870839585914
"RP23-37B4.1",1.78807890397012,1.28399882161232,1.17566246368217,1.09214920206845,0.274767526034968,0.412990828647688
"RP23-397H18.2",2.14850505446467,-3.11832380436742,0.824228559467866,-3.78332413812578,0.00015474767519919,0.000541896369197843
"RP23-200E11.4",1.44625114690184,-0.197936884997437,1.16793827855844,-0.169475466838664,0.865422667849251,0.917920631706362
"RP24-70L3.3",1.47514170555777,-0.393209696803412,0.660569057598984,-0.595259030498096,0.551670337153888,0.685887441850897
"RP23-235P13.1",1.5824051299134,0.0685012156964021,0.475910899445541,0.143937060017346,0.885550170722979,0.930999938655779
"RP23-24E11.1",1.08218409761116,0.23201174480424,0.991214350915145,0.234068185746134,0.814932044009086,0.883705508932534
"RP23-325M14.1",1.4176881372297,0.816337368462817,2.00659913528731,0.406826333225711,0.684135544497248,0.791672755111467
"RP23-412L2.1",1.53301027001611,-2.06291658308459,1.04310663703597,-1.97766605046866,0.0479663925882481,0.099347975448757
"RP24-162F23.7",2.20808505946062,-2.89423706281714,0.605118835084873,-4.78292344413838,1.72763937076628e-06,7.81623418271597e-06
"Lrrc8dos",2.04886447204763,-1.28023918130697,0.946647968626961,-1.35239204407089,0.176249933183782,0.292380790608228
"Fxyd3",1.77068024251976,-1.92763127814138,0.853973835820949,-2.25724863840623,0.0239925427555487,0.0544870265748039
"Gm24505",1.54264673687779,1.16476539753534,0.673199523182734,1.7301934380889,0.0835957203456589,0.159668019637956
"Lhb",1.59599105867312,0.944653994703408,1.70517469038858,0.553992502954719,0.579583976535179,0.709392018813984
"RP23-378D16.1",1.00492514233261,-0.233367211328928,2.58831848946004,-0.0901617062503047,0.92815871433089,0.957140986378143
"RP24-64C6.3",2.26471794664913,-1.26620118182208,0.856651673798594,-1.47808172277006,0.139385905550787,0.242313416374724
"RP23-156N18.1",1.30227512031546,1.32330547556938,1.0695816882926,1.23721777406438,0.216006244593541,0.343002014625097
"Gm24918",1.48234170134411,-0.890869507381091,0.832470774964579,-1.07015109019172,0.284551305511663,0.423715843424546
"RP24-174I18.3",1.61664833622119,-2.379278142082,1.10444698153587,-2.15427103505984,0.0312189229791705,0.0686924682869671
"Upk2",1.51766977387229,1.00683900177107,1.65578300204663,0.608074246762147,0.543138231829962,0.678490486009844
"RP23-174M1.1",1.80669824115537,1.77732665044372,0.938819692153516,1.89315016003424,0.0583379032108892,0.117621517827595
"RP23-243B24.1",1.7933537544003,-0.860115862736011,1.59882532213445,-0.537967375690388,0.590599571955007,0.718365081748787
"RP23-40N7.3",1.94483708437167,-2.16606804878234,1.15559177621334,-1.87442321187171,0.0608721166639097,0.121955145165996
"RP23-246C16.1",2.05909668574193,-1.2506575762824,0.979312396766151,-1.27707724359691,0.201574978034321,0.325448697023277
"RP23-169J19.9",2.01412938542326,-0.43722979164992,0.851551845310566,-0.513450583258921,0.607636169841757,0.731903684603825
"RP23-24O5.1",1.97368755523346,-0.499147702322348,1.1975538607713,-0.416806056640213,0.676820271981861,0.785856384987323
"RP23-92B18.8",1.75325454910445,-0.888377926308164,0.913232578589442,-0.972783874706192,0.33066072867365,0.475214390606167
"RP23-419P16.8",1.6813565045484,-0.0930776769712078,0.934897623912991,-0.099559218667851,0.920694271692396,0.952662622067299
"RP24-232D3.1",1.38299574216295,-0.84516577961738,1.45516432417361,-0.580804356990645,0.56137231827431,0.694399333383486
"RP23-359M9.7",1.4401942846533,-0.31040530466631,1.25735176655189,-0.246872285802368,0.805007065306617,0.877228427060143
"RP23-38L5.6",1.74364003982671,0.555271171574363,0.756949660519178,0.733564199227611,0.463214387047656,0.606558720012066
"RP23-62M14.3",1.46425687048419,1.77239186120077,1.53429953502453,1.15517982032917,0.248016796619516,0.381891408539249
"RP23-48M16.2",1.95634741551231,-2.36063768082322,0.852434974465885,-2.76928768942444,0.00561790051755497,0.0149503740943152
"RP23-480E14.4",1.96614391933285,-2.74455091294766,0.620171820062494,-4.42546859460834,9.62331570091426e-06,3.97512046856038e-05
